id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1596664,"Fort Hill Top - 2Bk Private room,  brick townhouse",8513158,Kevin,,Roxbury,42.32502,-71.09479,Private room,78,28,19,2019-07-14,1.07,3,0
1615033,Ole North Church -1st in America,3637081,Jason Or Jose,,North End,42.36796,-71.05573,Entire home/apt,115,1,455,2019-08-30,6.18,6,329
1628130,Rare! Perfect pondside location near everything,333220,Hylton,,Jamaica Plain,42.31171,-71.11818,Entire home/apt,650,2,1,2016-07-23,0.03,1,0
1638584,Fort Hill Bedroom w/ Work Station,5243773,Chad & Mercy,,Roxbury,42.32514,-71.09264,Private room,79,1,9,2018-10-25,0.12,2,0
1644031,Large Private bedroom by Seaport,8725557,Brooke,,South Boston Waterfront,42.34017,-71.04763,Private room,105,1,221,2019-09-08,5.08,1,48
1668313,Room in Rozzie-Twin Bed-Full Bath,8834105,Rebecca,,Roslindale,42.28194,-71.13337,Private room,53,28,35,2018-11-18,0.49,2,364
1677807,"Sunny, welcoming 2 - bedroom condo in Boston",4192881,Julia,,Brighton,42.34923,-71.17173,Entire home/apt,95,7,45,2015-10-28,0.62,1,0
1682936,Charming 2 level Apartment,8898973,Adriana & Gianni,,Roxbury,42.32371,-71.09458,Entire home/apt,150,2,191,2019-09-11,2.82,2,315
1692573,Urban oasis trendy JP 'hood - suite,8814724,Kelly,,Jamaica Plain,42.31338,-71.11719,Entire home/apt,145,2,201,2019-09-11,2.79,1,326
1721016,Quiet Sunlit Attic Studio,7723912,Fj,,Roslindale,42.28607,-71.13236,Entire home/apt,132,30,7,2017-08-05,0.11,2,339
1722241,Bedroom in 2-bed apt close to the T,8023405,Artur,,Brighton,42.34081,-71.14869,Private room,70,1,45,2019-08-18,0.62,1,0
1724900,Charming sunlit house in Boston,7723912,Fj,,Roslindale,42.28291,-71.13268,Entire home/apt,110,7,42,2019-04-25,0.58,2,342
1732804,Private room in Boston,9090219,Thomas,,Dorchester,42.29041,-71.05853,Private room,70,1,123,2019-09-06,1.70,1,345
1754939,"Gorgeous, spacious townhouse in Boston",9228417,Alice,,Jamaica Plain,42.31227,-71.10086,Entire home/apt,165,1,18,2019-07-10,0.49,1,0
1757417,Queen in Arts & Crafts Bungalow,9241244,Keith (& Beth),,West Roxbury,42.27754,-71.14348,Private room,60,1,68,2019-08-25,1.43,3,5
1810172,Room for 2 in Rozzie - Full Bath,8834105,Rebecca,,Roslindale,42.28209,-71.13335,Private room,67,28,36,2019-07-01,0.50,2,345
1810397,3Bed/2.5Bath Luxury Triplex South End's Union Park,9485021,Stacy,,South End,42.34364,-71.07024,Entire home/apt,900,4,39,2019-06-26,0.61,1,200
1815326,Back Bay Elegance in Brighton,9508341,Phyllis,,Brighton,42.35509,-71.16242,Private room,99,1,290,2019-09-20,4.51,2,339
1819994,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",9529655,Suzanne,,Fenway,42.34947,-71.09265,Entire home/apt,235,31,2,2018-05-24,0.04,4,218
1821633,Queen Size Four Poster Bed,7799789,Bruce,,Dorchester,42.30958,-71.04792,Private room,100,1,203,2019-09-18,2.82,3,306
1861070,Charming Gambrel on a sweet street,8879967,Joanne,,Roslindale,42.27691,-71.12823,Private room,75,2,46,2019-09-15,0.70,1,365
1863443,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.3446,-71.10172,Entire home/apt,213,9,6,2017-04-29,0.09,78,86
1867834,Lux 2 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.36449,-71.069,Entire home/apt,293,9,4,2014-09-19,0.06,78,80
1867881,"Lux 2 Bedroom near Charles St w/gym, & WiFi",9419684,Mike,,West End,42.36512,-71.06926,Entire home/apt,312,9,6,2018-04-17,0.09,78,89
1868004,Lux 1 Bedroom near Charles St w/gym & WiFi,9419684,Mike,,West End,42.36325,-71.06736,Entire home/apt,217,9,6,2015-04-26,0.09,78,97
1868124,Lux Downtown Boston 1 Bedroom Apt w/pool,9419684,Mike,,Downtown,42.35131,-71.06351,Entire home/apt,244,9,10,2019-02-01,0.16,78,89
1868513,Lux 1 Bedroom in Post-War Back Bay building w/WiFi,9419684,Mike,,Back Bay,42.3462,-71.07857,Entire home/apt,231,9,6,2015-01-06,0.09,78,87
1873046,"Cute 1 Bedroom Apartment, Downtown Boston",2356643,Voyage,,Downtown,42.35284,-71.06261,Entire home/apt,195,2,120,2019-07-22,1.83,11,76
1881180,Private Rm+Bath in Beautiful Condo,115522,Nate + Danielle,,Dorchester,42.29595,-71.06134,Private room,90,2,97,2019-09-08,1.42,1,2
1881298,Private Apartment- Minutes from T!,1920539,Caitlin & Dan,,Jamaica Plain,42.30026,-71.11181,Entire home/apt,115,1,486,2019-09-16,6.81,1,225
1885386,Boston Large Private Bedroom  - walk to Train,6391436,Robin,,Jamaica Plain,42.30885,-71.11643,Private room,85,2,227,2019-09-20,3.37,3,46
1885825,Boston WALK TO TRAIN Room for 3 private bath,6391436,Robin,,Jamaica Plain,42.30968,-71.1176,Private room,70,2,249,2019-09-19,3.73,3,37
1886037,Beautiful Penthouse in Beacon Hill,1587128,Daniel,,Beacon Hill,42.36056,-71.07141,Entire home/apt,230,7,1,2015-07-24,0.02,1,0
1887507,Location!! Downtown Near Waterfront,970787,Poli,,South Boston,42.34066,-71.05117,Private room,100,2,71,2018-11-17,0.99,2,48
1887581,"Beautiful 2bdrm, Near Convention Ctr, Waterfront",970787,Poli,,South Boston,42.34098,-71.05023,Entire home/apt,250,2,132,2019-08-14,1.86,2,64
1899770,Stay in the heart of the South End,2120544,Samuel,,South End,42.34025,-71.07664,Private room,125,2,7,2016-04-22,0.15,1,0
1935042,Cozy Room in Quaker Community,10013311,Beacon,,Beacon Hill,42.35706,-71.06618,Private room,110,1,205,2019-09-04,2.96,2,111
1937433,"Clean Getaway-near BU, BC, Harvard.",10024266,Jarah,,Brighton,42.34799,-71.14259,Private room,68,1,19,2017-11-19,0.47,1,0
1944976,1 room with queen bed in Boston...,10060070,Diana,,Dorchester,42.31161,-71.04613,Private room,76,2,5,2015-09-06,0.09,1,0
1948096,2 Br Duplex PH - South End/Back Bay,10074105,John,,Back Bay,42.34327,-71.08127,Entire home/apt,405,5,3,2015-09-29,0.06,1,364
1956275,"Beautiful 3 bd- 1.5 bath with parking, in Boston.",9622924,Emmanuel,,Jamaica Plain,42.30829,-71.12399,Entire home/apt,599,2,105,2019-05-20,1.52,1,1
1960407,Sunny Room in Quaker Community,10013311,Beacon,,Beacon Hill,42.3568,-71.06749,Private room,135,1,137,2019-08-27,1.96,2,124
1961034,1BR in Brighton,10133129,Alp,,Brighton,42.34001,-71.15543,Entire home/apt,114,1,1,2016-05-21,0.02,1,0
1964878,Lux 2 Bedroom in Post-War Back Bay building w/WiFi,9419684,Mike,,Back Bay,42.34597,-71.0783,Entire home/apt,293,9,13,2017-09-30,0.19,78,82
1966195,Lux Downtown Boston 2 Bedroom Apt w/pool,9419684,Mike,,Downtown,42.3509,-71.06321,Entire home/apt,312,9,34,2018-09-09,0.51,78,348
2000797,"Sea view,balcony,15min by metro to center,safe st",9898255,Jessica,,Dorchester,42.31502,-71.06115,Private room,70,2,138,2019-07-29,2.17,5,332
2014651,One Private Bedroom in J.P.,2155838,Molly,,Jamaica Plain,42.30711,-71.10582,Private room,120,2,38,2019-09-02,0.54,1,365
2014882,1 bedroom and private bathroom,1521296,Yossi,,Brighton,42.34126,-71.15717,Private room,70,3,217,2019-09-19,3.39,2,215
2016500,Studio Apartment in Fenway,10370843,Marco,,Fenway,42.34582,-71.08936,Entire home/apt,150,1,5,2016-05-01,0.11,1,0
2021483,Spacious Updated 2 Bed Boston Condo,10197317,Shannon,,South Boston,42.33535,-71.04741,Entire home/apt,500,1,7,2019-04-29,0.18,2,359
2021489,Spacious Updated Boston Room/Condo,10197317,Shannon,,South Boston,42.33323,-71.04933,Private room,200,1,82,2019-09-20,1.96,2,304
2022303,LOCATION! Modern 2BD 2 BA w/Parking,10393465,Gary,,South Boston,42.34179,-71.05274,Entire home/apt,250,2,179,2019-09-11,2.58,2,289
2108738,Back Bay Studio,10750832,Tom,,Back Bay,42.35046,-71.08894,Entire home/apt,150,3,34,2016-08-14,0.49,1,0
2114274,Sunny private room with comfy bed,2152299,Isaac & CK,,Allston,42.35136,-71.12615,Private room,80,10,45,2019-03-25,0.66,1,233
2126053,"Studio, w kitchenette, in owner's Beacon Hill home",10844648,Janet,,Beacon Hill,42.35672,-71.07147,Entire home/apt,165,5,97,2019-09-21,1.46,1,230
2141306,Modern 2Bd1BA in Downtown Boston,5355690,Kyle,,Downtown,42.35447,-71.06011,Entire home/apt,300,2,7,2017-06-18,0.10,1,0
2183058,Historic Boston North End Condo,11132080,Cindy & Mark,,North End,42.36429,-71.05452,Entire home/apt,195,4,161,2019-09-19,2.39,1,273
2187640,Lux Downtown Boston 1 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35136,-71.06236,Entire home/apt,220,9,3,2014-10-12,0.05,78,89
2187766,Lux Downtown Boston 2 Bedroom Apt w/pool,9419684,Mike,,Chinatown,42.35164,-71.06215,Entire home/apt,312,9,27,2019-05-22,0.41,78,348
2215762,Boutique South End,5430185,Laura,,South End,42.34415,-71.07273,Entire home/apt,175,30,27,2019-07-22,0.41,7,80
2219399,Sunny Private Room & Bath in JP: Breakfast+Parking,1624549,Andrew,,Jamaica Plain,42.30073,-71.11431,Private room,112,2,156,2019-09-16,2.39,1,319
2246959,Lux 2 Bedroom in Post-War Back Bay building w/WiFi,9419684,Mike,,Back Bay,42.34648,-71.07968,Entire home/apt,293,9,25,2017-06-30,0.37,78,81
2247190,Lux 2 Bedroom in Post-War Back Bay building w/WiFi,9419684,Mike,,Back Bay,42.34649,-71.07963,Entire home/apt,285,9,18,2017-08-05,0.27,78,81
2277821,Sparkling New 2BR / 2BA in Back Bay,9410008,Jason,,Back Bay,42.34924,-71.08453,Entire home/apt,425,2,160,2019-07-17,2.40,19,320
2278704,Victorian queen,11631886,Cynthia,,Mattapan,42.28192,-71.09514,Private room,57,1,139,2019-09-17,2.11,4,329
2292495,furnished 1 bed apartment copley #5,9653086,Glenn,,South End,42.34032,-71.07572,Entire home/apt,175,1,67,2019-09-14,1.10,6,213
2323787,Guest Room near Longwood & Northeastern Univ.,11869054,Nami,,Roxbury,42.33041,-71.0914,Private room,95,1,22,2019-09-14,1.68,1,13
2372459,Upscale Spacious 1 Bedroom Apartment in North End,12119638,Alex,,North End,42.36495,-71.05721,Entire home/apt,99,2,30,2018-06-25,1.13,1,0
2372987,Modern South End Pied a Terre | 1BR 1BA,814298,Short Term Rentals Boston,,South End,42.33671,-71.07546,Entire home/apt,164,2,85,2019-09-04,1.25,63,166
2378421,Light-filled Private Suite on Beautiful Street,12150111,A And L,,Jamaica Plain,42.31144,-71.11864,Entire home/apt,135,2,122,2019-08-29,1.85,3,134
2395326,Classic South End Brownstone-1 BR,12230539,Tim,,South End,42.34643,-71.07092,Entire home/apt,119,1,380,2019-08-17,5.62,1,10
2410846,Sunny Beacon Hill private 1 bedroom,3137257,Local Furnished Rentals,,Downtown,42.35777,-71.06218,Entire home/apt,125,28,34,2019-08-05,0.53,7,231
2429961,Most Beautiful Street in the Back Bay one bedroom,3137257,Local Furnished Rentals,,Back Bay,42.35086,-71.08099,Entire home/apt,175,4,79,2019-09-04,1.22,7,94
2495047,Studio Spectacular,5430185,Laura,,South End,42.34189,-71.07254,Entire home/apt,140,31,24,2019-08-17,0.39,7,145
2526773,Charming comfort 1 BR / Studio,12165186,Masha,,Brighton,42.3438,-71.1563,Entire home/apt,52,60,12,2019-08-31,0.19,2,219
2547075,"Best location in Boston!! Bright, modern  studio",3137257,Local Furnished Rentals,,Downtown,42.35985,-71.05779,Entire home/apt,150,4,64,2019-09-06,0.97,7,28
2547129,"Heart of Boston, MOdern 1 bedroom by Faneuil Hall",3137257,Local Furnished Rentals,,Downtown,42.36277,-71.05939,Entire home/apt,175,3,80,2019-08-27,1.29,7,110
2583074,Cozy room in a charming villa.,13226301,Mohamed,,Roslindale,42.27965,-71.13606,Private room,40,2,35,2018-07-02,0.56,3,20
2592416,Spacious family friendly home,13271600,Carol,,Jamaica Plain,42.30704,-71.10337,Entire home/apt,450,2,9,2019-04-16,0.14,1,0
2656568,1 Bedroom Apartment Copley,13597630,Lee,,Back Bay,42.34807,-71.07664,Entire home/apt,600,1,0,,,1,0
2657905,Boston  Best One Bdrm duplex (h2c),5578043,Dror,,North End,42.36485,-71.05233,Entire home/apt,119,2,118,2019-09-09,1.81,10,329
2658094,Boston  Little Italy 2 Bdrms  (H2D),5578043,Dror,,North End,42.36666,-71.05193,Entire home/apt,299,2,140,2019-09-02,2.18,10,331
2672058,"Modern loft, walk to subway",13565868,Christie,,Allston,42.35322,-71.13227,Private room,85,2,12,2016-09-09,0.18,1,0
2694019,Back Bay apt. Close to Marathon Finish Line!,12985903,Gina,,South End,42.34667,-71.0755,Entire home/apt,250,1,60,2019-08-13,0.91,1,89
2701124,Charlesview Suites Back Bay ,13822322,Varouj,,Back Bay,42.34507,-71.08601,Entire home/apt,280,3,76,2019-09-16,1.23,1,292
2706986,"In the heart of Boston, steps away from everything",501255,Jeff,,Bay Village,42.35015,-71.06793,Private room,125,1,34,2017-11-12,0.65,1,0
2715779,MARATHON WEEK AT THE CUSTOM HOUSE,178829,John,,Downtown,42.35794,-71.05221,Private room,400,3,0,,,1,0
2723274,Lofty Modern 2BD Apt 800 sq ft,8790904,Albert,,Back Bay,42.34952,-71.07101,Entire home/apt,200,2,24,2019-09-02,0.37,1,11
2737853,South End Chic,14008862,Mariel,,South End,42.34322,-71.07211,Entire home/apt,160,3,5,2015-07-06,0.08,1,0
2747654,Nice Furnished Apt by Theater District,2356643,Voyage,,Downtown,42.35033,-71.065,Entire home/apt,175,2,165,2019-05-26,2.53,11,135
2754149,Mission Hill Red Room for 2,14050476,Carl,,Mission Hill,42.3274,-71.10508,Private room,65,3,96,2019-09-09,1.46,1,210
2754975,Perfect Location to Explore Boston,6885890,Jonathan,,Beacon Hill,42.35757,-71.06366,Entire home/apt,150,180,100,2019-08-21,1.57,1,84
2776391,Heart of Boston! New Modern  2 bedroom 2 bath loft,3137257,Local Furnished Rentals,,Downtown,42.36019,-71.05588,Entire home/apt,325,3,176,2019-09-04,2.81,7,138
2794782,Green Home (Queen size bed),10273324,Steven,,Dorchester,42.28284,-71.07116,Private room,65,4,55,2019-04-14,0.84,2,349
2798599,Boston's Most Historic District!,14099596,Robert,,Charlestown,42.37407,-71.06016,Private room,139,2,44,2019-09-06,1.88,1,339
2798787,A private room on Sunnyside,13372537,Molly,,Jamaica Plain,42.32451,-71.10541,Private room,75,1,248,2019-09-18,3.81,1,312
2807040,Sunny Lower Mills Room Single Person/Close Couple,14358116,Michelle,,Mattapan,42.27479,-71.06772,Private room,50,30,30,2019-08-17,1.51,1,4
2811937,Green Home (Full size bed),10273324,Steven,,Dorchester,42.28439,-71.06912,Private room,65,4,71,2019-09-03,1.09,2,295
2842124,Charming 1-bedroom in the North End,12312638,Peter,,North End,42.36378,-71.05564,Entire home/apt,175,30,41,2019-08-31,0.63,1,70
2843445,"""Tranquility"" on ""Top of the Hill""",3164508,Marilyn,,Roslindale,42.28195,-71.14102,Private room,85,1,75,2017-12-31,1.15,2,51
2846739,SECOND FLOOR PARLOR ROOM,85770,Robert,,South End,42.34623,-71.07364,Private room,140,2,173,2019-09-06,2.63,5,79
2862120,Beacon Hill Sofabed in Living room,1416883,Roger,,Beacon Hill,42.3602,-71.0684,Shared room,50,3,129,2019-09-12,1.96,2,73
2864688,Beautiful 3 bedroom 2 bath apt in Charlestown,887148,Dawn,,Charlestown,42.38241,-71.07086,Entire home/apt,595,1,0,,,6,365
2880944,2BD Pond-side condo in JP for longer-term rentals,5052732,Josh+Kate,,Jamaica Plain,42.31395,-71.11601,Entire home/apt,185,7,6,2017-07-01,0.10,1,0
2881388,3BR / 2BA + Prvt Deck in Back Bay,9410008,Jason,,Back Bay,42.34762,-71.08495,Entire home/apt,695,2,177,2019-08-27,2.75,19,326
2886933,BEAUTIFUL SINGLE FAMILY VICTORIAN in Hyde Park!,13776857,Katy,,Hyde Park,42.26118,-71.11989,Entire home/apt,249,2,90,2019-09-02,1.39,1,9
2892825,Luxury Sunny Hill Townhouse Unit #1,14785487,Aihua,,Roxbury,42.31111,-71.08654,Entire home/apt,450,4,14,2019-08-31,0.24,7,365
2931165,Victorian Full Bed,11631886,Cynthia,,Mattapan,42.2795,-71.09377,Private room,49,1,132,2019-09-21,2.04,4,330
2931271,3 bedrooms in Victorian home.,11631886,Cynthia,,Mattapan,42.281,-71.0941,Private room,139,2,48,2019-07-30,0.76,4,329
2931870,Victorian In-law,11631886,Cynthia,,Mattapan,42.27921,-71.09527,Private room,72,2,89,2019-09-08,1.37,4,329
2943438,Beacon St Apt by Charles River,14338198,Maryanne,,Fenway,42.35042,-71.09295,Entire home/apt,175,60,8,2015-06-18,0.12,1,360
2943893,"Spacious, cozy 1 BR apt in Boston",7134587,Gabriela,,Brighton,42.34217,-71.15294,Entire home/apt,99,10,0,,,1,0
2963419,Garden Oasis #1,15123694,Lucia,,Jamaica Plain,42.31804,-71.11687,Private room,95,4,27,2019-06-27,0.41,2,0
3068453,Large Studio in Theater District,2356643,Voyage,,Downtown,42.35188,-71.06418,Entire home/apt,175,2,186,2019-09-06,2.89,11,253
3094942,Cozy room close to Downtown!,15695135,Bryan,,Dorchester,42.31912,-71.05745,Private room,60,3,12,2019-09-21,0.19,1,10
3129309,☼ Modern- near old north church,3637081,Jason Or Jose,,North End,42.36571,-71.0556,Entire home/apt,125,1,386,2019-09-08,5.99,6,326
3164650,2bd APT 20min from Downtown Boston,16052189,Jonathan,,Hyde Park,42.23597,-71.13151,Entire home/apt,91,30,33,2019-08-01,0.53,8,268
3181719,"Luscious, double room private bath, free parking.",7640908,Tom,,Brighton,42.34858,-71.15872,Private room,115,3,110,2019-08-10,1.74,1,316
3182652,Unique Penthouse in Central Boston,2555135,Louise,,Downtown,42.35057,-71.06423,Entire home/apt,350,1,5,2015-09-05,0.08,1,0
3193484,Very Short Walk to the Red Line!,16186589,Marie,,Dorchester,42.28819,-71.06921,Private room,65,30,7,2019-09-15,0.15,25,327
3229255,1bd Boston apt - Convenient & quiet,16343599,Ella & Will,,Roslindale,42.28703,-71.13354,Entire home/apt,125,3,112,2019-08-11,1.79,1,162
3294152,"Garden Suite near subway, beach",9898255,Jessica,,Dorchester,42.31503,-71.06214,Entire home/apt,120,2,190,2019-09-06,2.98,5,339
3298104,SPACIOUS ROOM WITH QUEEN BED,14987475,Susan,,Dorchester,42.31158,-71.05121,Private room,95,3,16,2019-04-14,0.25,1,0
3302294,Back Bay Quiet Renovated Studio Apt,1369968,Christopher,,Back Bay,42.35258,-71.0826,Entire home/apt,175,28,252,2019-08-30,3.93,2,159
3309941,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.3433,-71.10016,Entire home/apt,298,9,28,2018-10-09,0.45,78,99
3318814,Private Room in a Boston Smart House w/ Backyard!,16755950,Matt,,Brighton,42.36005,-71.14669,Private room,75,1,0,,,1,0
3325306,Southie Condo Near Convention Center and Beach,10849730,Kara,,South Boston,42.33489,-71.03295,Entire home/apt,370,1,21,2019-09-02,0.33,2,0
3343428,Brownstone Custom Bedroom Park & Garden Views by T,11228809,Jonathan,,Roxbury,42.32953,-71.09275,Private room,95,2,217,2019-09-12,4.79,6,57
3344322,"Eagle Sea view,15min metro ride to center,safe st!",9898255,Jessica,,Dorchester,42.31322,-71.0617,Private room,70,2,88,2019-08-10,1.39,5,364
3377100,Beacon Hill Townhouse near MGH,7629859,Bernardo,,Beacon Hill,42.35669,-71.07297,Entire home/apt,275,3,107,2019-08-25,1.68,1,275
3389896,Premium Boston Apartment,17102895,Tareq,,Dorchester,42.29641,-71.05541,Private room,59,1,4,2015-10-02,0.08,1,0
3410087,Back Bay Boston Studio,17194624,Bernie,,Back Bay,42.35273,-71.08194,Entire home/apt,119,2,203,2019-09-15,3.21,3,281
3414993,Gorgeous Condo w Huge Patio Back Bay Boston Common,7849580,Ann-Marie,,Downtown,42.35155,-71.06816,Entire home/apt,550,2,0,,,1,0
3432321,"Large, Sunny Beacon Hill Studio",17288874,Joseph,,Beacon Hill,42.35506,-71.07073,Entire home/apt,220,1,82,2015-10-27,1.29,1,0
3434614,1BR Apartment - North End,17311095,Keshav,,North End,42.36421,-71.05408,Entire home/apt,160,2,43,2017-10-20,0.68,1,0
3441982,New Stylish Modern Studio,13819661,Jen,,Roxbury,42.31943,-71.09432,Entire home/apt,90,2,86,2019-09-18,7.27,1,77
3457722,Sunlit with easy access downtown!,6209951,Jeff And Rachel,,Brighton,42.35457,-71.15949,Entire home/apt,260,2,46,2019-07-08,0.74,1,0
3463914,4th of July Dream Spot!,17452489,Nathaniel,,Back Bay,42.35049,-71.08826,Entire home/apt,248,2,27,2016-07-17,0.43,1,0
3467633,"Luxury Boston, Seaport,Beach & Park",643861,Marie,,South Boston,42.33909,-71.04867,Entire home/apt,249,2,6,2014-11-19,0.10,1,0
3493840,"Beautiful, Comfortable and Cozy",11554621,Gretjen,,Jamaica Plain,42.305,-71.10719,Private room,98,28,5,2019-07-12,0.08,1,280
3520353,Luxury Beacon Hill Apartment 1-BR,6508758,Xerxes,,Beacon Hill,42.3578,-71.06304,Entire home/apt,288,2,233,2019-09-08,3.72,1,200
3521944,"Beautiful, Quiet, and Safe!",17735272,David,,West Roxbury,42.29714,-71.15829,Entire home/apt,119,1,4,2014-09-14,0.06,1,0
3522237,Harmonious and friendly place,17736943,Drusilla,,Dorchester,42.30629,-71.08271,Private room,37,3,72,2019-09-18,1.51,2,339
3539510,The Roseclair | 3BR 1BA | 2nd Floor,71783,Lance,,Dorchester,42.32328,-71.05986,Hotel room,150,2,31,2019-06-13,0.52,25,364
3544343,Beacon Hill!! Feet Fom State House,17843002,Christian,,Downtown,42.35844,-71.06153,Entire home/apt,100,1,0,,,1,0
3575220,The Artist room in beautiful villa.,13226301,Mohamed,,Roslindale,42.28028,-71.13587,Private room,50,2,22,2019-09-01,0.36,3,277
3591359,Spacious 2.5 bedroom apartment (free parking),9662986,Wilke,,Jamaica Plain,42.32567,-71.10543,Entire home/apt,120,14,69,2019-06-08,1.25,1,137
3593290,Fab House in Hip Jamaica Plain,5988470,Nikki,,Jamaica Plain,42.3089,-71.11869,Entire home/apt,325,3,16,2019-09-02,0.27,1,49
